config,file,group,route,route_mode,effective_route,effective_mode,confidence,difficulty_score,latency_sec,ingestion_success,timeout_rate,fallback_rate,p95_latency_sec
B_rule_single_route,한국생산기술연구원_EIP3.0 고압가스 안전관리 시스템 구축 용역.hwp,extreme,table_aware,single,table_aware,single,0.8,0.7013883560182823,36.81249520416454,0.6750796217136252,0.32492037828637477,0.06899044539436497,46.25049572376276
C_rule_multi_route,한국생산기술연구원_EIP3.0 고압가스 안전관리 시스템 구축 용역.hwp,extreme,table_aware,single,table_aware,single,0.8,0.7013883560182823,36.81249520416454,0.6750796217136252,0.32492037828637477,0.06899044539436497,46.25049572376276
A_single_pipeline,한국수자원공사_건설통합시스템(CMS) 고도화.hwp,central,text+table,multi,text_only,single,0.55,0.08075987204718961,28.726838848424705,0.814166853456914,0.18583314654308603,0.06479997758517031,30.859751586931953
B_rule_single_route,한국수자원공사_건설통합시스템(CMS) 고도화.hwp,central,text+table,multi,table_aware,single,0.55,0.08075987204718961,31.226838848424705,0.7841160631338543,0.2158839368661457,0.06840607242393748,33.35975158693196
C_rule_multi_route,한국수자원공사_건설통합시스템(CMS) 고도화.hwp,central,text+table,multi,text+table,multi,0.55,0.08075987204718961,34.226838848424705,0.7436098349003509,0.25639016509964907,0.1532668198119579,36.35975158693196
A_single_pipeline,한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,central,text_only,single,text_only,single,0.0,-0.7451624276978842,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,central,text_only,single,text_only,single,0.0,-0.7451624276978842,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,central,text_only,single,text_only,single,0.0,-0.7451624276978842,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp,central,text_only,single,text_only,single,0.0,-0.6242669777910104,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp,central,text_only,single,text_only,single,0.0,-0.6242669777910104,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국수자원공사_용인 첨단 시스템반도체 국가산단 용수공급사업 타당성.hwp,central,text_only,single,text_only,single,0.0,-0.6242669777910104,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,central,text_only,single,text_only,single,0.0,-0.9378392703420776,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,central,text_only,single,text_only,single,0.0,-0.9378392703420776,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,central,text_only,single,text_only,single,0.0,-0.9378392703420776,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp,central,text+table,multi,text_only,single,0.55,0.0884843671696359,28.796359304526725,0.8131127165025125,0.1868872834974875,0.0649264740196985,30.859751586931953
B_rule_single_route,한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp,central,text+table,multi,table_aware,single,0.55,0.0884843671696359,31.296359304526725,0.7829369100216217,0.2170630899783783,0.0685475707974054,33.35975158693196
C_rule_multi_route,한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp,central,text+table,multi,text+table,multi,0.55,0.0884843671696359,34.296359304526725,0.7422821546758975,0.2577178453241025,0.1534261414388923,36.35975158693196
A_single_pipeline,한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,extreme,table_aware,single,text_only,single,0.8,0.46527693159045114,32.18749238431406,0.7560696488432276,0.2439303511567724,0.05927164213881268,42.80049572376276
B_rule_single_route,한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,extreme,table_aware,single,table_aware,single,0.8,0.46527693159045114,34.68749238431406,0.7198566707812077,0.28014332921879226,0.06361719950625506,46.25049572376276
C_rule_multi_route,한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp,extreme,table_aware,single,table_aware,single,0.8,0.46527693159045114,34.68749238431406,0.7198566707812077,0.28014332921879226,0.06361719950625506,46.25049572376276
A_single_pipeline,한국연구재단_2024년 기초학문자료센터 시스템 운영 및 연구성과물 DB구.hwp,central,text+table,multi,text_only,single,0.55,0.10176956393373433,28.915926075403608,0.8112889687524784,0.18871103124752164,0.0651453237497026,30.859751586931953
B_rule_single_route,한국연구재단_2024년 기초학문자료센터 시스템 운영 및 연구성과물 DB구.hwp,central,text+table,multi,table_aware,single,0.55,0.10176956393373433,31.415926075403608,0.7808980389677616,0.21910196103223845,0.0687922353238686,33.35975158693196
C_rule_multi_route,한국연구재단_2024년 기초학문자료센터 시스템 운영 및 연구성과물 DB구.hwp,central,text+table,multi,text+table,multi,0.55,0.10176956393373433,34.41592607540361,0.7399882321193477,0.2600117678806523,0.15370141214567826,36.35975158693196
A_single_pipeline,한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp,extreme,table_aware,single,text_only,single,0.8,0.5184693161690692,32.66622384552162,0.7471326333811429,0.2528673666188571,0.060344083994262845,42.80049572376276
B_rule_single_route,한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp,extreme,table_aware,single,table_aware,single,0.8,0.5184693161690692,35.16622384552162,0.7101016151977046,0.2898983848022954,0.06478780617627544,46.25049572376276
C_rule_multi_route,한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp,extreme,table_aware,single,table_aware,single,0.8,0.5184693161690692,35.16622384552162,0.7101016151977046,0.2898983848022954,0.06478780617627544,46.25049572376276
A_single_pipeline,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp,central,text+table,multi,text_only,single,0.55,-0.2710836926917986,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp,central,text+table,multi,table_aware,single,0.55,-0.2710836926917986,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp,central,text+table,multi,text+table,multi,0.55,-0.2710836926917986,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,한국재정정보원_e나라도움 업무시스템 웹 접근성 컨설팅.hwp,central,text+table,multi,text_only,single,0.55,-0.006712797003701497,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,한국재정정보원_e나라도움 업무시스템 웹 접근성 컨설팅.hwp,central,text+table,multi,table_aware,single,0.55,-0.006712797003701497,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,한국재정정보원_e나라도움 업무시스템 웹 접근성 컨설팅.hwp,central,text+table,multi,text+table,multi,0.55,-0.006712797003701497,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,central,text_only,single,text_only,single,0.0,-0.27611738942614084,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,central,text_only,single,text_only,single,0.0,-0.27611738942614084,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국전기안전공사_전기안전 관제시스템 보안 모듈 개발 용역.hwp,central,text_only,single,text_only,single,0.0,-0.27611738942614084,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국지식재산보호원_IP-NAVI  해외지식재산센터 사업관리 시스템 기능개.hwp,central,text+table,multi,text_only,single,0.55,-0.2439266549111771,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,한국지식재산보호원_IP-NAVI  해외지식재산센터 사업관리 시스템 기능개.hwp,central,text+table,multi,table_aware,single,0.55,-0.2439266549111771,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,한국지식재산보호원_IP-NAVI  해외지식재산센터 사업관리 시스템 기능개.hwp,central,text+table,multi,text+table,multi,0.55,-0.2439266549111771,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp,extreme,table_aware,single,text_only,single,0.8,0.8125900862126226,35.31331077591361,0.6939537162516609,0.3060462837483391,0.06672555404980068,42.80049572376276
B_rule_single_route,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp,extreme,table_aware,single,table_aware,single,0.8,0.8125900862126226,37.81331077591361,0.6527544645335575,0.3472455354664426,0.0716694642559731,46.25049572376276
C_rule_multi_route,한국철도공사 (용역)_[재공고][긴급][협상형]운행정보기록 자동분석시스.hwp,extreme,table_aware,single,table_aware,single,0.8,0.8125900862126226,37.81331077591361,0.6527544645335575,0.3472455354664426,0.0716694642559731,46.25049572376276
A_single_pipeline,한국철도공사 (용역)_모바일오피스 시스템 고도화 용역(총체 및 1차).hwp,central,text_only,single,text_only,single,0.0,-0.15971343940155025,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국철도공사 (용역)_모바일오피스 시스템 고도화 용역(총체 및 1차).hwp,central,text_only,single,text_only,single,0.0,-0.15971343940155025,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국철도공사 (용역)_모바일오피스 시스템 고도화 용역(총체 및 1차).hwp,central,text_only,single,text_only,single,0.0,-0.15971343940155025,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp,central,text+table,multi,text_only,single,0.55,0.31766956106415856,30.859026049577427,0.7797306450494806,0.22026935495051933,0.06893232259406232,30.859751586931953
B_rule_single_route,한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp,central,text+table,multi,table_aware,single,0.55,0.31766956106415856,33.35902604957743,0.7458495320451086,0.2541504679548913,0.07299805615458696,33.35975158693196
C_rule_multi_route,한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp,central,text+table,multi,text+table,multi,0.55,0.31766956106415856,36.35902604957743,0.7009021251441738,0.2990978748558261,0.15839174498269912,36.35975158693196
A_single_pipeline,한국한의학연구원_통합정보시스템 고도화 용역.hwp,central,text+table,multi,text_only,single,0.55,0.13588969052340805,29.223007214710673,0.8065425835731901,0.19345741642680991,0.06571488997121719,30.859751586931953
B_rule_single_route,한국한의학연구원_통합정보시스템 고도화 용역.hwp,central,text+table,multi,table_aware,single,0.55,0.13588969052340805,31.723007214710673,0.7755986996765707,0.22440130032342936,0.06942815603881153,33.35975158693196
C_rule_multi_route,한국한의학연구원_통합정보시스템 고도화 용역.hwp,central,text+table,multi,text+table,multi,0.55,0.13588969052340805,34.72300721471067,0.7340364228759279,0.26596357712407215,0.15441562925488866,36.35975158693196
A_single_pipeline,한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp,central,text_only,single,text_only,single,0.0,-0.09474165466838314,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,30.859751586931953
B_rule_single_route,한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp,central,text_only,single,text_only,single,0.0,-0.09474165466838314,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,33.35975158693196
C_rule_multi_route,한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp,central,text_only,single,text_only,single,0.0,-0.09474165466838314,28.0,0.8249137318359602,0.17508626816403985,0.09101035217968478,36.35975158693196
A_single_pipeline,한영대학_한영대학교 특성화 맞춤형 교육환경 구축 - 트랙운영 학사정보.hwp,central,text+table,multi,text_only,single,0.55,-0.25809242060648874,28.0,0.8249137318359602,0.17508626816403985,0.06351035217968479,30.859751586931953
B_rule_single_route,한영대학_한영대학교 특성화 맞춤형 교육환경 구축 - 트랙운영 학사정보.hwp,central,text+table,multi,table_aware,single,0.55,-0.25809242060648874,30.5,0.796165712800213,0.203834287199787,0.06696011446397443,33.35975158693196
C_rule_multi_route,한영대학_한영대학교 특성화 맞춤형 교육환경 구축 - 트랙운영 학사정보.hwp,central,text+table,multi,text+table,multi,0.55,-0.25809242060648874,33.5,0.7572203403540398,0.2427796596459601,0.15163355915751522,36.35975158693196
A_single_pipeline,고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,extreme,table_aware,single,text_only,single,0.9,5.022242893358464,73.20018604022619,0.15000000000000002,0.85,0.127,42.80049572376276
B_rule_single_route,고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,extreme,table_aware,single,table_aware,single,0.9,5.022242893358464,75.70018604022619,0.15000000000000002,0.85,0.127,46.25049572376276
C_rule_multi_route,고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,extreme,table_aware,single,table_aware,single,0.9,5.022242893358464,75.70018604022619,0.15000000000000002,0.85,0.127,46.25049572376276
A_single_pipeline,기초과학연구원_2025년도 중이온가속기용 극저온시스템 운전 용역.pdf,central,text+image,multi,text_only,single,0.65,-0.3433257460908071,28.0,0.8249137318359602,0.17508626816403985,0.05851035217968478,30.859751586931953
B_rule_single_route,기초과학연구원_2025년도 중이온가속기용 극저온시스템 운전 용역.pdf,central,text+image,multi,image_aware,single,0.65,-0.3433257460908071,31.5,0.7837237376544266,0.2162762623455734,0.06345315148146881,33.35975158693196
C_rule_multi_route,기초과학연구원_2025년도 중이온가속기용 극저온시스템 운전 용역.pdf,central,text+image,multi,text+image,multi,0.65,-0.3433257460908071,34.5,0.7431680086124812,0.25683199138751883,0.14831983896650225,36.35975158693196
A_single_pipeline,서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf,extreme,table_aware,single,text_only,single,0.9,1.0214104672683184,37.19269420541487,0.6526551004064614,0.3473448995935386,0.06668138795122464,42.80049572376276
B_rule_single_route,서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf,extreme,table_aware,single,table_aware,single,0.9,1.0214104672683184,39.69269420541487,0.6090285433644418,0.39097145663555827,0.071916574796267,46.25049572376276
C_rule_multi_route,서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf,extreme,table_aware,single,table_aware,single,0.9,1.0214104672683184,39.69269420541487,0.6090285433644418,0.39097145663555827,0.071916574796267,46.25049572376276
A_single_pipeline,서울특별시_2024년 지도정보 플랫폼 및 전문활용 연계 시스템 고도화 용.pdf,extreme,table_aware,single,text_only,single,0.9,1.1595108432515697,38.43559758926413,0.6239716138462368,0.37602838615376327,0.0701234063384516,42.80049572376276
B_rule_single_route,서울특별시_2024년 지도정보 플랫폼 및 전문활용 연계 시스템 고도화 용.pdf,extreme,table_aware,single,table_aware,single,0.9,1.1595108432515697,40.93559758926413,0.5790659590883027,0.4209340409116973,0.07551208490940367,46.25049572376276
C_rule_multi_route,서울특별시_2024년 지도정보 플랫폼 및 전문활용 연계 시스템 고도화 용.pdf,extreme,table_aware,single,table_aware,single,0.9,1.1595108432515697,40.93559758926413,0.5790659590883027,0.4209340409116973,0.07551208490940367,46.25049572376276
